RECORD_TYPE,SOURCE_ROWS,UNIQUE_CLIENTS,ACCOUNTS,REPEAT_CLIENTS,REPEAT_ACCOUNTS,REPEAT_CLIENT_SHARE,OBSERVATION_START,OBSERVATION_END,OBSERVED_HORIZON_MONTHS,EXPECTED_ACTIVE_MONTHS_TRUNCATED,EXPECTED_OPEN_MONTHS_TRUNCATED,CURRENT_ACTIVE_CLIENTS,CURRENT_MONTHLY_REVENUE_RUB,CURRENT_MONTHLY_SERVICE_COST_RUB,FIXED_COST_RUB_MONTH,CURRENT_MONTHLY_PROFIT_BEFORE_ACQUISITION_RUB,BANK_IS_CURRENTLY_PROFITABLE,LTV_BEFORE_CAC_ZERO_BALANCE_RUB,PAYBACK_MONTHS_ZERO_BALANCE,UNIT_MARGIN_AFTER_CAC_ZERO_BALANCE_RUB,REQUIRED_NEW_CLIENTS_MONTH_ZERO_BALANCE,TENURE_MONTH,ELIGIBLE_ACCOUNTS,OPEN_ACCOUNTS,ACTIVE_ACCOUNTS,SURVIVAL_RATE,ACTIVE_PROBABILITY,ACTIVE_RATE_AMONG_OPEN,IS_RELIABLE_SAMPLE,NET_CONTRIBUTION_ACTIVE_SERVICE_RUB,NET_CONTRIBUTION_ALL_OPEN_SERVICE_RUB,CUM_NET_CONTRIBUTION_ACTIVE_SERVICE_RUB,CUM_NET_CONTRIBUTION_ALL_OPEN_SERVICE_RUB,CUM_MARGIN_AFTER_CAC_ACTIVE_SERVICE_RUB,CUM_MARGIN_AFTER_CAC_ALL_OPEN_SERVICE_RUB,COST_BASIS,AVERAGE_BALANCE_RUB,EXPECTED_ACTIVE_MONTHS,EXPECTED_OPEN_MONTHS,FEE_REVENUE_LTV_RUB,BALANCE_REVENUE_LTV_RUB,SERVICE_COST_LTV_RUB,MARGIN_BEFORE_CAC_RUB,UNIT_MARGIN_AFTER_CAC_RUB,REQUIRED_NEW_CLIENTS_MONTH,IS_UNIT_ECONOMICS_POSITIVE,OPEN_MONTH,ACTIVE_RATE,MONTH,CLOSED_ACCOUNTS,NEW_ACCOUNTS
SUMMARY,252001.0,20000.0,20125.0,122.0,125.0,0.0061,2024-01-01,2026-05-01,29.0,14.734205454471107,22.749557649867832,100000.0,100000000.0,50000000.0,5000000.0,45000000.0,1.0,7367.102727235553,18.0,2367.102727235553,2113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COHORT,,,617.0,,,,,,,,,,,,,,,,,,,1.0,,,437.0,,,,,,,,,,,,,,,,,,,,,,2024-09-01,0.7082658022690438,,,
COHORT,,,595.0,,,,,,,,,,,,,,,,,,,2.0,,,414.0,,,,,,,,,,,,,,,,,,,,,,2024-09-01,0.6957983193277311,,,
COHORT,,,581.0,,,,,,,,,,,,,,,,,,,3.0,,,413.0,,,,,,,,,,,,,,,,,,,,,,2024-09-01,0.7108433734939759,,,
COHORT,,,559.0,,,,,,,,,,,,,,,,,,,4.0,,,392.0,,,,,,,,,,,,,,,,,,,,,,2024-09-01,0.7012522361359571,,,
COHORT,,,547.0,,,,,,,,,,,,,,,,,,,5.0,,,379.0,,,,,,,,,,,,,,,,,,,,,,2024-09-01,0.6928702010968921,,,
COHORT,,,530.0,,,,,,,,,,,,,,,,,,,6.0,,,372.0,,,,,,,,,,,,,,,,,,,,,,2024-09-01,0.7018867924528301,,,
COHORT,,,518.0,,,,,,,,,,,,,,,,,,,7.0,,,360.0,,,,,,,,,,,,,,,,,,,,,,2024-09-01,0.694980694980695,,,
COHORT,,,508.0,,,,,,,,,,,,,,,,,,,8.0,,,351.0,,,,,,,,,,,,,,,,,,,,,,2024-09-01,0.6909448818897638,,,
COHORT,,,501.0,,,,,,,,,,,,,,,,,,,9.0,,,353.0,,,,,,,,,,,,,,,,,,,,,,2024-09-01,0.7045908183632734,,,
COHORT,,,492.0,,,,,,,,,,,,,,,,,,,10.0,,,335.0,,,,,,,,,,,,,,,,,,,,,,2024-09-01,0.6808943089430894,,,
COHORT,,,483.0,,,,,,,,,,,,,,,,,,,11.0,,,322.0,,,,,,,,,,,,,,,,,,,,,,2024-09-01,0.6666666666666666,,,
COHORT,,,472.0,,,,,,,,,,,,,,,,,,,12.0,,,313.0,,,,,,,,,,,,,,,,,,,,,,2024-09-01,0.663135593220339,,,
COHORT,,,469.0,,,,,,,,,,,,,,,,,,,13.0,,,313.0,,,,,,,,,,,,,,,,,,,,,,2024-09-01,0.6673773987206824,,,
COHORT,,,466.0,,,,,,,,,,,,,,,,,,,14.0,,,307.0,,,,,,,,,,,,,,,,,,,,,,2024-09-01,0.6587982832618026,,,
COHORT,,,460.0,,,,,,,,,,,,,,,,,,,15.0,,,307.0,,,,,,,,,,,,,,,,,,,,,,2024-09-01,0.6673913043478261,,,
COHORT,,,453.0,,,,,,,,,,,,,,,,,,,16.0,,,298.0,,,,,,,,,,,,,,,,,,,,,,2024-09-01,0.6578366445916115,,,
COHORT,,,445.0,,,,,,,,,,,,,,,,,,,17.0,,,290.0,,,,,,,,,,,,,,,,,,,,,,2024-09-01,0.651685393258427,,,
COHORT,,,443.0,,,,,,,,,,,,,,,,,,,18.0,,,290.0,,,,,,,,,,,,,,,,,,,,,,2024-09-01,0.654627539503386,,,
COHORT,,,433.0,,,,,,,,,,,,,,,,,,,19.0,,,276.0,,,,,,,,,,,,,,,,,,,,,,2024-09-01,0.6374133949191686,,,
COHORT,,,429.0,,,,,,,,,,,,,,,,,,,20.0,,,283.0,,,,,,,,,,,,,,,,,,,,,,2024-09-01,0.6596736596736597,,,
COHORT,,,712.0,,,,,,,,,,,,,,,,,,,0.0,,,411.0,,,,,,,,,,,,,,,,,,,,,,2024-10-01,0.577247191011236,,,
COHORT,,,703.0,,,,,,,,,,,,,,,,,,,1.0,,,483.0,,,,,,,,,,,,,,,,,,,,,,2024-10-01,0.6870554765291608,,,
COHORT,,,674.0,,,,,,,,,,,,,,,,,,,2.0,,,501.0,,,,,,,,,,,,,,,,,,,,,,2024-10-01,0.7433234421364985,,,
COHORT,,,652.0,,,,,,,,,,,,,,,,,,,3.0,,,453.0,,,,,,,,,,,,,,,,,,,,,,2024-10-01,0.6947852760736196,,,
COHORT,,,635.0,,,,,,,,,,,,,,,,,,,4.0,,,421.0,,,,,,,,,,,,,,,,,,,,,,2024-10-01,0.662992125984252,,,
COHORT,,,621.0,,,,,,,,,,,,,,,,,,,5.0,,,433.0,,,,,,,,,,,,,,,,,,,,,,2024-10-01,0.6972624798711755,,,
COHORT,,,602.0,,,,,,,,,,,,,,,,,,,6.0,,,424.0,,,,,,,,,,,,,,,,,,,,,,2024-10-01,0.7043189368770764,,,
COHORT,,,589.0,,,,,,,,,,,,,,,,,,,7.0,,,396.0,,,,,,,,,,,,,,,,,,,,,,2024-10-01,0.6723259762308998,,,
COHORT,,,582.0,,,,,,,,,,,,,,,,,,,8.0,,,398.0,,,,,,,,,,,,,,,,,,,,,,2024-10-01,0.6838487972508591,,,
COHORT,,,577.0,,,,,,,,,,,,,,,,,,,9.0,,,387.0,,,,,,,,,,,,,,,,,,,,,,2024-10-01,0.6707105719237435,,,
COHORT,,,574.0,,,,,,,,,,,,,,,,,,,10.0,,,389.0,,,,,,,,,,,,,,,,,,,,,,2024-10-01,0.6777003484320557,,,
COHORT,,,568.0,,,,,,,,,,,,,,,,,,,11.0,,,377.0,,,,,,,,,,,,,,,,,,,,,,2024-10-01,0.6637323943661971,,,
COHORT,,,558.0,,,,,,,,,,,,,,,,,,,12.0,,,384.0,,,,,,,,,,,,,,,,,,,,,,2024-10-01,0.6881720430107527,,,
COHORT,,,546.0,,,,,,,,,,,,,,,,,,,13.0,,,370.0,,,,,,,,,,,,,,,,,,,,,,2024-10-01,0.6776556776556777,,,
COHORT,,,537.0,,,,,,,,,,,,,,,,,,,14.0,,,363.0,,,,,,,,,,,,,,,,,,,,,,2024-10-01,0.6759776536312849,,,
COHORT,,,525.0,,,,,,,,,,,,,,,,,,,15.0,,,326.0,,,,,,,,,,,,,,,,,,,,,,2024-10-01,0.6209523809523809,,,
COHORT,,,512.0,,,,,,,,,,,,,,,,,,,16.0,,,336.0,,,,,,,,,,,,,,,,,,,,,,2024-10-01,0.65625,,,
COHORT,,,504.0,,,,,,,,,,,,,,,,,,,17.0,,,340.0,,,,,,,,,,,,,,,,,,,,,,2024-10-01,0.6746031746031746,,,
COHORT,,,493.0,,,,,,,,,,,,,,,,,,,18.0,,,333.0,,,,,,,,,,,,,,,,,,,,,,2024-10-01,0.6754563894523327,,,
COHORT,,,485.0,,,,,,,,,,,,,,,,,,,19.0,,,322.0,,,,,,,,,,,,,,,,,,,,,,2024-10-01,0.6639175257731958,,,
COHORT,,,968.0,,,,,,,,,,,,,,,,,,,0.0,,,542.0,,,,,,,,,,,,,,,,,,,,,,2024-11-01,0.5599173553719008,,,
COHORT,,,959.0,,,,,,,,,,,,,,,,,,,1.0,,,717.0,,,,,,,,,,,,,,,,,,,,,,2024-11-01,0.7476538060479666,,,
COHORT,,,935.0,,,,,,,,,,,,,,,,,,,2.0,,,666.0,,,,,,,,,,,,,,,,,,,,,,2024-11-01,0.7122994652406417,,,
COHORT,,,918.0,,,,,,,,,,,,,,,,,,,3.0,,,660.0,,,,,,,,,,,,,,,,,,,,,,2024-11-01,0.7189542483660131,,,
COHORT,,,895.0,,,,,,,,,,,,,,,,,,,4.0,,,640.0,,,,,,,,,,,,,,,,,,,,,,2024-11-01,0.7150837988826816,,,
COHORT,,,877.0,,,,,,,,,,,,,,,,,,,5.0,,,619.0,,,,,,,,,,,,,,,,,,,,,,2024-11-01,0.7058152793614595,,,
COHORT,,,861.0,,,,,,,,,,,,,,,,,,,6.0,,,582.0,,,,,,,,,,,,,,,,,,,,,,2024-11-01,0.6759581881533101,,,
COHORT,,,851.0,,,,,,,,,,,,,,,,,,,7.0,,,603.0,,,,,,,,,,,,,,,,,,,,,,2024-11-01,0.7085781433607521,,,
COHORT,,,843.0,,,,,,,,,,,,,,,,,,,8.0,,,572.0,,,,,,,,,,,,,,,,,,,,,,2024-11-01,0.6785290628706999,,,
COHORT,,,831.0,,,,,,,,,,,,,,,,,,,9.0,,,568.0,,,,,,,,,,,,,,,,,,,,,,2024-11-01,0.6835138387484958,,,
COHORT,,,822.0,,,,,,,,,,,,,,,,,,,10.0,,,562.0,,,,,,,,,,,,,,,,,,,,,,2024-11-01,0.683698296836983,,,
COHORT,,,805.0,,,,,,,,,,,,,,,,,,,11.0,,,549.0,,,,,,,,,,,,,,,,,,,,,,2024-11-01,0.6819875776397516,,,
COHORT,,,781.0,,,,,,,,,,,,,,,,,,,12.0,,,519.0,,,,,,,,,,,,,,,,,,,,,,2024-11-01,0.6645326504481434,,,
COHORT,,,769.0,,,,,,,,,,,,,,,,,,,13.0,,,532.0,,,,,,,,,,,,,,,,,,,,,,2024-11-01,0.6918075422626788,,,
COHORT,,,748.0,,,,,,,,,,,,,,,,,,,14.0,,,493.0,,,,,,,,,,,,,,,,,,,,,,2024-11-01,0.6590909090909091,,,
COHORT,,,738.0,,,,,,,,,,,,,,,,,,,15.0,,,474.0,,,,,,,,,,,,,,,,,,,,,,2024-11-01,0.6422764227642277,,,
COHORT,,,727.0,,,,,,,,,,,,,,,,,,,16.0,,,484.0,,,,,,,,,,,,,,,,,,,,,,2024-11-01,0.6657496561210454,,,
COHORT,,,721.0,,,,,,,,,,,,,,,,,,,17.0,,,483.0,,,,,,,,,,,,,,,,,,,,,,2024-11-01,0.6699029126213593,,,
COHORT,,,713.0,,,,,,,,,,,,,,,,,,,18.0,,,475.0,,,,,,,,,,,,,,,,,,,,,,2024-11-01,0.6661991584852734,,,
COHORT,,,912.0,,,,,,,,,,,,,,,,,,,0.0,,,537.0,,,,,,,,,,,,,,,,,,,,,,2024-12-01,0.5888157894736842,,,
COHORT,,,905.0,,,,,,,,,,,,,,,,,,,1.0,,,600.0,,,,,,,,,,,,,,,,,,,,,,2024-12-01,0.6629834254143646,,,
COHORT,,,891.0,,,,,,,,,,,,,,,,,,,2.0,,,579.0,,,,,,,,,,,,,,,,,,,,,,2024-12-01,0.6498316498316499,,,
COHORT,,,868.0,,,,,,,,,,,,,,,,,,,3.0,,,560.0,,,,,,,,,,,,,,,,,,,,,,2024-12-01,0.6451612903225806,,,
COHORT,,,857.0,,,,,,,,,,,,,,,,,,,4.0,,,567.0,,,,,,,,,,,,,,,,,,,,,,2024-12-01,0.661610268378063,,,
COHORT,,,844.0,,,,,,,,,,,,,,,,,,,5.0,,,551.0,,,,,,,,,,,,,,,,,,,,,,2024-12-01,0.6528436018957346,,,
COHORT,,,826.0,,,,,,,,,,,,,,,,,,,6.0,,,545.0,,,,,,,,,,,,,,,,,,,,,,2024-12-01,0.6598062953995157,,,
COHORT,,,816.0,,,,,,,,,,,,,,,,,,,7.0,,,525.0,,,,,,,,,,,,,,,,,,,,,,2024-12-01,0.6433823529411765,,,
COHORT,,,808.0,,,,,,,,,,,,,,,,,,,8.0,,,522.0,,,,,,,,,,,,,,,,,,,,,,2024-12-01,0.6460396039603961,,,
COHORT,,,798.0,,,,,,,,,,,,,,,,,,,9.0,,,517.0,,,,,,,,,,,,,,,,,,,,,,2024-12-01,0.6478696741854637,,,
COHORT,,,783.0,,,,,,,,,,,,,,,,,,,10.0,,,504.0,,,,,,,,,,,,,,,,,,,,,,2024-12-01,0.6436781609195402,,,
COHORT,,,777.0,,,,,,,,,,,,,,,,,,,11.0,,,512.0,,,,,,,,,,,,,,,,,,,,,,2024-12-01,0.6589446589446589,,,
COHORT,,,758.0,,,,,,,,,,,,,,,,,,,12.0,,,488.0,,,,,,,,,,,,,,,,,,,,,,2024-12-01,0.6437994722955145,,,
COHORT,,,738.0,,,,,,,,,,,,,,,,,,,13.0,,,458.0,,,,,,,,,,,,,,,,,,,,,,2024-12-01,0.6205962059620597,,,
COHORT,,,724.0,,,,,,,,,,,,,,,,,,,14.0,,,454.0,,,,,,,,,,,,,,,,,,,,,,2024-12-01,0.6270718232044199,,,
COHORT,,,713.0,,,,,,,,,,,,,,,,,,,15.0,,,430.0,,,,,,,,,,,,,,,,,,,,,,2024-12-01,0.603085553997195,,,
COHORT,,,704.0,,,,,,,,,,,,,,,,,,,16.0,,,420.0,,,,,,,,,,,,,,,,,,,,,,2024-12-01,0.5965909090909091,,,
COHORT,,,696.0,,,,,,,,,,,,,,,,,,,17.0,,,411.0,,,,,,,,,,,,,,,,,,,,,,2024-12-01,0.5905172413793104,,,
COHORT,,,617.0,,,,,,,,,,,,,,,,,,,0.0,,,329.0,,,,,,,,,,,,,,,,,,,,,,2025-01-01,0.5332252836304701,,,
COHORT,,,614.0,,,,,,,,,,,,,,,,,,,1.0,,,429.0,,,,,,,,,,,,,,,,,,,,,,2025-01-01,0.6986970684039088,,,
COHORT,,,600.0,,,,,,,,,,,,,,,,,,,2.0,,,420.0,,,,,,,,,,,,,,,,,,,,,,2025-01-01,0.7,,,
COHORT,,,583.0,,,,,,,,,,,,,,,,,,,3.0,,,422.0,,,,,,,,,,,,,,,,,,,,,,2025-01-01,0.7238421955403087,,,
COHORT,,,577.0,,,,,,,,,,,,,,,,,,,4.0,,,397.0,,,,,,,,,,,,,,,,,,,,,,2025-01-01,0.6880415944540728,,,
COHORT,,,567.0,,,,,,,,,,,,,,,,,,,5.0,,,407.0,,,,,,,,,,,,,,,,,,,,,,2025-01-01,0.7178130511463845,,,
COHORT,,,561.0,,,,,,,,,,,,,,,,,,,6.0,,,389.0,,,,,,,,,,,,,,,,,,,,,,2025-01-01,0.6934046345811051,,,
COHORT,,,547.0,,,,,,,,,,,,,,,,,,,7.0,,,386.0,,,,,,,,,,,,,,,,,,,,,,2025-01-01,0.7056672760511883,,,
COHORT,,,539.0,,,,,,,,,,,,,,,,,,,8.0,,,372.0,,,,,,,,,,,,,,,,,,,,,,2025-01-01,0.6901669758812616,,,
COHORT,,,525.0,,,,,,,,,,,,,,,,,,,9.0,,,359.0,,,,,,,,,,,,,,,,,,,,,,2025-01-01,0.6838095238095238,,,
COHORT,,,514.0,,,,,,,,,,,,,,,,,,,10.0,,,344.0,,,,,,,,,,,,,,,,,,,,,,2025-01-01,0.669260700389105,,,
COHORT,,,509.0,,,,,,,,,,,,,,,,,,,11.0,,,351.0,,,,,,,,,,,,,,,,,,,,,,2025-01-01,0.6895874263261297,,,
COHORT,,,505.0,,,,,,,,,,,,,,,,,,,12.0,,,349.0,,,,,,,,,,,,,,,,,,,,,,2025-01-01,0.691089108910891,,,
COHORT,,,500.0,,,,,,,,,,,,,,,,,,,13.0,,,317.0,,,,,,,,,,,,,,,,,,,,,,2025-01-01,0.634,,,
COHORT,,,493.0,,,,,,,,,,,,,,,,,,,14.0,,,324.0,,,,,,,,,,,,,,,,,,,,,,2025-01-01,0.6572008113590264,,,
COHORT,,,491.0,,,,,,,,,,,,,,,,,,,15.0,,,326.0,,,,,,,,,,,,,,,,,,,,,,2025-01-01,0.6639511201629328,,,
COHORT,,,480.0,,,,,,,,,,,,,,,,,,,16.0,,,312.0,,,,,,,,,,,,,,,,,,,,,,2025-01-01,0.65,,,
COHORT,,,728.0,,,,,,,,,,,,,,,,,,,0.0,,,406.0,,,,,,,,,,,,,,,,,,,,,,2025-02-01,0.5576923076923077,,,
COHORT,,,721.0,,,,,,,,,,,,,,,,,,,1.0,,,510.0,,,,,,,,,,,,,,,,,,,,,,2025-02-01,0.7073509015256588,,,
COHORT,,,705.0,,,,,,,,,,,,,,,,,,,2.0,,,512.0,,,,,,,,,,,,,,,,,,,,,,2025-02-01,0.7262411347517731,,,
COHORT,,,682.0,,,,,,,,,,,,,,,,,,,3.0,,,491.0,,,,,,,,,,,,,,,,,,,,,,2025-02-01,0.7199413489736071,,,
COHORT,,,675.0,,,,,,,,,,,,,,,,,,,4.0,,,488.0,,,,,,,,,,,,,,,,,,,,,,2025-02-01,0.7229629629629629,,,
COHORT,,,660.0,,,,,,,,,,,,,,,,,,,5.0,,,467.0,,,,,,,,,,,,,,,,,,,,,,2025-02-01,0.7075757575757575,,,
COHORT,,,644.0,,,,,,,,,,,,,,,,,,,6.0,,,454.0,,,,,,,,,,,,,,,,,,,,,,2025-02-01,0.7049689440993789,,,
COHORT,,,631.0,,,,,,,,,,,,,,,,,,,7.0,,,438.0,,,,,,,,,,,,,,,,,,,,,,2025-02-01,0.694136291600634,,,
COHORT,,,622.0,,,,,,,,,,,,,,,,,,,8.0,,,427.0,,,,,,,,,,,,,,,,,,,,,,2025-02-01,0.6864951768488746,,,
COHORT,,,611.0,,,,,,,,,,,,,,,,,,,9.0,,,395.0,,,,,,,,,,,,,,,,,,,,,,2025-02-01,0.646481178396072,,,
COHORT,,,607.0,,,,,,,,,,,,,,,,,,,10.0,,,413.0,,,,,,,,,,,,,,,,,,,,,,2025-02-01,0.6803953871499177,,,
COHORT,,,594.0,,,,,,,,,,,,,,,,,,,11.0,,,400.0,,,,,,,,,,,,,,,,,,,,,,2025-02-01,0.6734006734006734,,,
COHORT,,,579.0,,,,,,,,,,,,,,,,,,,12.0,,,373.0,,,,,,,,,,,,,,,,,,,,,,2025-02-01,0.6442141623488774,,,
COHORT,,,569.0,,,,,,,,,,,,,,,,,,,13.0,,,380.0,,,,,,,,,,,,,,,,,,,,,,2025-02-01,0.6678383128295254,,,
COHORT,,,564.0,,,,,,,,,,,,,,,,,,,14.0,,,374.0,,,,,,,,,,,,,,,,,,,,,,2025-02-01,0.6631205673758865,,,
COHORT,,,556.0,,,,,,,,,,,,,,,,,,,15.0,,,368.0,,,,,,,,,,,,,,,,,,,,,,2025-02-01,0.6618705035971223,,,
COHORT,,,702.0,,,,,,,,,,,,,,,,,,,0.0,,,387.0,,,,,,,,,,,,,,,,,,,,,,2025-03-01,0.5512820512820513,,,
COHORT,,,697.0,,,,,,,,,,,,,,,,,,,1.0,,,471.0,,,,,,,,,,,,,,,,,,,,,,2025-03-01,0.6757532281205165,,,
COHORT,,,677.0,,,,,,,,,,,,,,,,,,,2.0,,,465.0,,,,,,,,,,,,,,,,,,,,,,2025-03-01,0.6868537666174298,,,
COHORT,,,663.0,,,,,,,,,,,,,,,,,,,3.0,,,458.0,,,,,,,,,,,,,,,,,,,,,,2025-03-01,0.6907993966817496,,,
COHORT,,,650.0,,,,,,,,,,,,,,,,,,,4.0,,,457.0,,,,,,,,,,,,,,,,,,,,,,2025-03-01,0.703076923076923,,,
COHORT,,,638.0,,,,,,,,,,,,,,,,,,,5.0,,,431.0,,,,,,,,,,,,,,,,,,,,,,2025-03-01,0.6755485893416928,,,
COHORT,,,627.0,,,,,,,,,,,,,,,,,,,6.0,,,411.0,,,,,,,,,,,,,,,,,,,,,,2025-03-01,0.6555023923444976,,,
COHORT,,,615.0,,,,,,,,,,,,,,,,,,,7.0,,,414.0,,,,,,,,,,,,,,,,,,,,,,2025-03-01,0.6731707317073171,,,
COHORT,,,601.0,,,,,,,,,,,,,,,,,,,8.0,,,398.0,,,,,,,,,,,,,,,,,,,,,,2025-03-01,0.6622296173044925,,,
COHORT,,,593.0,,,,,,,,,,,,,,,,,,,9.0,,,426.0,,,,,,,,,,,,,,,,,,,,,,2025-03-01,0.718381112984823,,,
COHORT,,,577.0,,,,,,,,,,,,,,,,,,,10.0,,,365.0,,,,,,,,,,,,,,,,,,,,,,2025-03-01,0.6325823223570191,,,
COHORT,,,571.0,,,,,,,,,,,,,,,,,,,11.0,,,379.0,,,,,,,,,,,,,,,,,,,,,,2025-03-01,0.6637478108581436,,,
COHORT,,,562.0,,,,,,,,,,,,,,,,,,,12.0,,,382.0,,,,,,,,,,,,,,,,,,,,,,2025-03-01,0.6797153024911032,,,
COHORT,,,549.0,,,,,,,,,,,,,,,,,,,13.0,,,363.0,,,,,,,,,,,,,,,,,,,,,,2025-03-01,0.6612021857923497,,,
COHORT,,,538.0,,,,,,,,,,,,,,,,,,,14.0,,,365.0,,,,,,,,,,,,,,,,,,,,,,2025-03-01,0.6784386617100372,,,
COHORT,,,747.0,,,,,,,,,,,,,,,,,,,0.0,,,446.0,,,,,,,,,,,,,,,,,,,,,,2025-04-01,0.5970548862115127,,,
COHORT,,,740.0,,,,,,,,,,,,,,,,,,,1.0,,,522.0,,,,,,,,,,,,,,,,,,,,,,2025-04-01,0.7054054054054054,,,
COHORT,,,716.0,,,,,,,,,,,,,,,,,,,2.0,,,496.0,,,,,,,,,,,,,,,,,,,,,,2025-04-01,0.6927374301675978,,,
COHORT,,,702.0,,,,,,,,,,,,,,,,,,,3.0,,,503.0,,,,,,,,,,,,,,,,,,,,,,2025-04-01,0.7165242165242165,,,
COHORT,,,688.0,,,,,,,,,,,,,,,,,,,4.0,,,489.0,,,,,,,,,,,,,,,,,,,,,,2025-04-01,0.7107558139534884,,,
COHORT,,,671.0,,,,,,,,,,,,,,,,,,,5.0,,,470.0,,,,,,,,,,,,,,,,,,,,,,2025-04-01,0.7004470938897168,,,
COHORT,,,658.0,,,,,,,,,,,,,,,,,,,6.0,,,437.0,,,,,,,,,,,,,,,,,,,,,,2025-04-01,0.6641337386018237,,,
COHORT,,,647.0,,,,,,,,,,,,,,,,,,,7.0,,,435.0,,,,,,,,,,,,,,,,,,,,,,2025-04-01,0.6723338485316847,,,
COHORT,,,639.0,,,,,,,,,,,,,,,,,,,8.0,,,441.0,,,,,,,,,,,,,,,,,,,,,,2025-04-01,0.6901408450704225,,,
COHORT,,,631.0,,,,,,,,,,,,,,,,,,,9.0,,,413.0,,,,,,,,,,,,,,,,,,,,,,2025-04-01,0.6545166402535658,,,
COHORT,,,621.0,,,,,,,,,,,,,,,,,,,10.0,,,406.0,,,,,,,,,,,,,,,,,,,,,,2025-04-01,0.6537842190016103,,,
COHORT,,,610.0,,,,,,,,,,,,,,,,,,,11.0,,,409.0,,,,,,,,,,,,,,,,,,,,,,2025-04-01,0.6704918032786885,,,
COHORT,,,595.0,,,,,,,,,,,,,,,,,,,12.0,,,400.0,,,,,,,,,,,,,,,,,,,,,,2025-04-01,0.6722689075630253,,,
COHORT,,,586.0,,,,,,,,,,,,,,,,,,,13.0,,,383.0,,,,,,,,,,,,,,,,,,,,,,2025-04-01,0.6535836177474402,,,
COHORT,,,647.0,,,,,,,,,,,,,,,,,,,0.0,,,376.0,,,,,,,,,,,,,,,,,,,,,,2025-05-01,0.5811437403400309,,,
COHORT,,,640.0,,,,,,,,,,,,,,,,,,,1.0,,,434.0,,,,,,,,,,,,,,,,,,,,,,2025-05-01,0.678125,,,
COHORT,,,628.0,,,,,,,,,,,,,,,,,,,2.0,,,449.0,,,,,,,,,,,,,,,,,,,,,,2025-05-01,0.714968152866242,,,
COHORT,,,609.0,,,,,,,,,,,,,,,,,,,3.0,,,416.0,,,,,,,,,,,,,,,,,,,,,,2025-05-01,0.6830870279146142,,,
COHORT,,,594.0,,,,,,,,,,,,,,,,,,,4.0,,,405.0,,,,,,,,,,,,,,,,,,,,,,2025-05-01,0.6818181818181818,,,
COHORT,,,580.0,,,,,,,,,,,,,,,,,,,5.0,,,394.0,,,,,,,,,,,,,,,,,,,,,,2025-05-01,0.6793103448275862,,,
COHORT,,,566.0,,,,,,,,,,,,,,,,,,,6.0,,,366.0,,,,,,,,,,,,,,,,,,,,,,2025-05-01,0.6466431095406361,,,
COHORT,,,553.0,,,,,,,,,,,,,,,,,,,7.0,,,373.0,,,,,,,,,,,,,,,,,,,,,,2025-05-01,0.674502712477396,,,
COHORT,,,548.0,,,,,,,,,,,,,,,,,,,8.0,,,337.0,,,,,,,,,,,,,,,,,,,,,,2025-05-01,0.614963503649635,,,
COHORT,,,539.0,,,,,,,,,,,,,,,,,,,9.0,,,341.0,,,,,,,,,,,,,,,,,,,,,,2025-05-01,0.6326530612244898,,,
COHORT,,,535.0,,,,,,,,,,,,,,,,,,,10.0,,,348.0,,,,,,,,,,,,,,,,,,,,,,2025-05-01,0.6504672897196262,,,
COHORT,,,524.0,,,,,,,,,,,,,,,,,,,11.0,,,344.0,,,,,,,,,,,,,,,,,,,,,,2025-05-01,0.6564885496183206,,,
COHORT,,,515.0,,,,,,,,,,,,,,,,,,,12.0,,,323.0,,,,,,,,,,,,,,,,,,,,,,2025-05-01,0.6271844660194175,,,
COHORT,,,619.0,,,,,,,,,,,,,,,,,,,0.0,,,337.0,,,,,,,,,,,,,,,,,,,,,,2025-06-01,0.5444264943457189,,,
COHORT,,,611.0,,,,,,,,,,,,,,,,,,,1.0,,,417.0,,,,,,,,,,,,,,,,,,,,,,2025-06-01,0.6824877250409165,,,
COHORT,,,599.0,,,,,,,,,,,,,,,,,,,2.0,,,405.0,,,,,,,,,,,,,,,,,,,,,,2025-06-01,0.676126878130217,,,
COHORT,,,584.0,,,,,,,,,,,,,,,,,,,3.0,,,406.0,,,,,,,,,,,,,,,,,,,,,,2025-06-01,0.6952054794520548,,,
COHORT,,,568.0,,,,,,,,,,,,,,,,,,,4.0,,,406.0,,,,,,,,,,,,,,,,,,,,,,2025-06-01,0.7147887323943662,,,
COHORT,,,559.0,,,,,,,,,,,,,,,,,,,5.0,,,379.0,,,,,,,,,,,,,,,,,,,,,,2025-06-01,0.6779964221824687,,,
COHORT,,,549.0,,,,,,,,,,,,,,,,,,,6.0,,,375.0,,,,,,,,,,,,,,,,,,,,,,2025-06-01,0.6830601092896175,,,
COHORT,,,531.0,,,,,,,,,,,,,,,,,,,7.0,,,336.0,,,,,,,,,,,,,,,,,,,,,,2025-06-01,0.632768361581921,,,
COHORT,,,521.0,,,,,,,,,,,,,,,,,,,8.0,,,344.0,,,,,,,,,,,,,,,,,,,,,,2025-06-01,0.6602687140115163,,,
COHORT,,,517.0,,,,,,,,,,,,,,,,,,,9.0,,,342.0,,,,,,,,,,,,,,,,,,,,,,2025-06-01,0.6615087040618955,,,
